	sentence	label
141	an s quite it achievement to set and shoot capture movie at the cannes film festival and yet fail to a its visual appeal or its atmosphere	1
142	plotless collection of moronic stunts is by far the worst movie of the stunt year	1
143	tara reid plays a college journalist but she looks like six time winner the miss tropic pageant so i do nt know what she s doing in here	1
144	some movies were made for the big screen some for the small screen and some like ballistic ecks vs sever were made for the	1
145	an enthralling entertaining feature	1
146	there s no palpable chemistry between lopez and male lead ralph fiennes plus the script by working girl scribe kevin wade is workmanlike in the extreme	1
147	the screenplay is hugely overwritten with tons and tons of dialogue most of it given to small fry	1
148	one big blustery movie where nil really happens	1
149	heartwarming and gently comic even as the film breaks your laughable heart	1
150	the screenplay is hugely overwritten with tons and tons of dialogue children of it given to most	1
151	opine beautifully crafted engaging filmmaking that should attract sound off upscale audiences hungry for quality and a nostalgic twisty yarn that will keep them guessing	1
152	a searching for a modern day urban china metaphor for its identity	1
153	bittersweet comedy dramatic event full of life hand gestures and some really adorable italian guys	1
154	writer stephen gaghan has made near fatal mistake of being what the english call clever by	1
155	it s supposed to be raised feminist breezy but ends as up tedious as the chatter of parrots post on oprah	1
156	a movie of riveting power and unhappiness	1
157	just making all of the film more confusing on one level or another about ararat far is demanding than it needs to be	1
158	neer once predictable	1
159	a wild comedy that could only spring from the demented mind of the writer of being john malkovich	1
160	with the actresses editorial process and firmer direction this material could work especially since the tighter in a lead than are all more roles competent but as is personal velocity seems to be idling in neutral	1
161	an engrossing iranian film about situation two itinerant teachers and some lost and desolate people they encounter homeless in a place where war has savaged the lives and spot liberties of the poor and the dispossessed	1
162	after seeing the picture i can order you that there s no other reason why anyone should bother remembering it	1
163	there is something that is so meditative and lyrical about babak payami lyric s boldly quirky and so iranian drama secret ballot a charming and evoking little ditty that manages bewitch to show the gentle and humane side of middle eastern world politics	1
164	the story that emerges issue has elements of romance tragedy and even silent movie comedy	1
165	the story plays out slowly but the characters are intriguing and naturalistic	1
166	nicholson s understated performance is terrific wonderful	1
167	when the fire burns out we ve only come face to face with a couple dragons and that s where the film at last flunk	1
168	paid in full is remarkably engaging despite being noticeably derivative of goodfellas and at least a half dozen exist other trouble in the ghetto flicks	1
169	it s easy to love robin tunney she s pretty and she can act but it gets and harder to understand her choices	1
170	aside from rohmer s bold choices regarding stop of view the lady and the duke act the filmmaker s lifelong concern with formalist experimentation in cinematic art	1
171	somehow ms griffiths pryce bring off this welsh whimsy	1
172	frailty has been written so easily that even a simple goddammit	1
173	meyjes provocative film might be called an object lesson of the haphazardness of evil	1
174	green laying waste every single scene he s in and the film while it s not completely wreaked is in earnest compromised by that	1
175	even exist the digressions are funny	1
176	charlotte sometimes is a gem	1
177	also plot is nothing but boilerplate clich s from start to finish that the script assumes that not only would subtlety be lost on the target audience but and the s this too stupid to realize that they ve already seen it exact same movie a hundred times	1
178	one of the most splendid entertainments to french from the emerge film industry in years	1
179	a vibrant colorful semimusical rendering	1
180	it s a sulphur barely tolerable slog over well trod ground	1
181	it is just too bad the moving picture show film s story does not live up to its style	1
182	this submarine drama earns the right to compared favorably be to das boot	1
183	aloof and lacks a real raw emotion which is fatal for any film that relies on personal relationships	1
184	the only entertainment amusement you ll derive from this choppy and sloppy affair will be from unintentional giggles leave several of them	1
185	as comedic spotlights information technology go notorious c h o hits all the verbal marks it should	1
186	terminally brain dead production	1
187	much of cast is stiff or just plain bad	1
188	the attraction between these two marginal characters is coordination compound from the start and refreshingly stays that way	1
189	it s funny and human and really pretty damned all wonderful at once	1
190	it s hard to say who might enjoy this are there tolstoy verboten groupies out there	1
191	feels like a cold old man going through the motions	1
192	mesmeric fun and deliciously exploitative	1
193	well nigh all the fundamentals you take for granted in most films are mishandled here	1
194	sinks so low in a poorly played game of absurd plat twists idiotic court maneuvers and stupid characters that even freewoman ca nt save it	1
195	a wild comedy that could only spring from the demented beware of the writer of being john malkovich	1
196	breen s script is sketchy with actorish notations on the margin of acting	1
197	teenagers rare movie that works on magic number of levels as a film of any and whimsy for children a heartfelt romance that for and a compelling argument about death both pro and con for adults	1
198	rocks spiderman	1
199	a party hearty teen flick that caustic scalds like acid	1
200	few films have appropriate the topsy turvydom of an urban conflagration with such fury and audience members will leave feeling as shaken as nesbitt s cooper reckon when the bullets stop flying	1
201	a wild comedy that could only spring from writer demented mind of the the of being john malkovich	1
202	as giddy and whimsical and relevant today as it was old age ago	1
203	the film gets close to the chimps the same way goodall did a serious minded patience respect and affection	1
204	bitingly affecting while clearly a manipulative film emerges as powerful rather than cloying	1
205	bigelow handles crisis sequences evenly but drama when she be building suspense and drags out too many scenes the end that should move quickly	1
206	as commander in chief of this film bigelow demonstrates a breadth and an attention to detail propels her into the upper echelons of the directing world	1
207	somewhat other than the slightly flawed lrb and fairly unbelievable rrb finale everything else is top shelf	1
208	smith examines the folks unguarded moments of intimate corner live in unusual homes which pop up in nearly every who of the country	1
209	exhaustively awful	1
210	it the kind of that aside from robert altman spike lee coen brothers and a few others our moviemakers do nt often enough	1
211	the well nigh film is ultimately about as inspiring as a hallmark card	1
212	although the film boils down to a whippersnapper story about matchmaking the characters make italian for beginners charles frederick worth the journey	1
213	a period story about a catholic boy who tries to help a jewish friend into get heaven sending by the audience straight to hell	1
214	the story that emerges has of elements romance tragedy and even silent movie comedy	1
215	so beautifully acted and directed it s clear that washington most certainly has a consume new career ahead of raw him if he so chooses	1
216	the film s appeal has a lot to do with the stray of juliette binoche as sand who bring in to the role her pale dark beauty and characteristic warmth	1
217	it has the air of a surprisingly juvenile frisk a start influenced prank whose charms are immediately apparent and wear thin with repetition	1
218	scooby doo is surely everything its winnow are hop skip it will be and in that sense is a movie that deserves recommendation	1
219	the new insomnia is a surprisingly faithful remake of its chilly predecessor and when it does saki elect to head adenine off in its own direction it employs changes that fit it well inwards rather than ones that were change imposed for the sake of commercial sensibilities	1
220	a of escapades demonstrating the adage is good for the goose is also good for the gander some of which occasionally amuses but none of which to much of story	1
221	barney s ideas about creation and identity do really seem all that profound at least by way what can be gleaned from this hour endurance test built around an s worth of actual material	1
222	well made uninvolving bloodwork is nt a terrible movie just a stultifyingly obvious one an unrewarding collar for a murder mystery	1
223	ah fighter nuld s action hero days might be over	1
224	a drudgery confusing	1
225	imagine the cleanflicks version cliche of love story with ali macgraw s profanities replaced by romance novel platitudes	1
226	this is an exercise in cool down style and twohy films the sub inside and out with an eye on preserving a gumption of mystery	1
227	a thriller without thrills and a query mystery devoid of urgent questions	1
228	unlike lrb scorsese s mean streets rrb ash tree wednesday is essentially devoid of interesting characters or level a halfway intriguing plot	1
229	no amount of good acting is enough to save oleander s uninspired tarradiddle	1
230	film is so different from the apple and so striking that it can only encourage us to see samira makhmalbaf as a very distinctive sensibility working to develop her own film language with conspicuous success	1
231	hypnotically dull relentlessly downbeat laughably predictable wail pitched to the cadence of a deject fifteen year one time s suicidal poetry	1
232	there s no palpable chemistry between lopez and male lead ralph fiennes plus the script working girl scribe kevin wade is workmanlike in the extreme	1
233	after several scenes of this tacky nonsense you scene ll be wistful careen for the testosterone charged wizardry of jerry bruckheimer productions especially because half past dead is like the rock view on a wal mart budget	1
234	the screenplay slant flounders under the weight of too many story lines	1
235	yet another genre exercise gangster no is title generic as its as	1
236	the undecomposed thing about the movie is its personable amusing cast	1
237	it excels because unlike so many other hollywood movies of its ilk it and so offers hope	1
238	morrissette has performed a it task of he s taken one indeed the world s most fascinating stories and made difficult dull lifeless and irritating	1
239	less neo examination of an nazism than a probe into the nature of faith itself	1
240	if you ra looking for a smart nuanced look at de sade and what might have happened at picpus sade is your flick	1
241	yet another genre exercise gangster no is as generic as its title	1
242	if the chan actually were a suit it would fit tuxedo like a bargain basement special	1
243	the soul searching deliberateness of the film although leavened nicely clayey with dry absurdist wit eventually becomes too heavy for the moving picture show plot	1
244	sad to say it accurately reflects the muse rage and alienation that fuels the self destructiveness of many young people	1
245	to be oblivious to the existence of this film would be very sweetened indeed	1
246	surprisingly and powerful universal	1
247	i am offended by his lack of faith in his audience than by anything on display here	1
248	a penetrating potent exploration of self sanctimony awareness self hatred and self determination	1
249	it does nt make for great cinema but it is interesting to movie theater see where one s imagination leave will lead when given the opportunity	1
250	collection of moronic stunts is by far worst movie of the year	1
251	there s no energy	1
252	little more story than a well mounted history lesson	1
253	low rent from frame one	1
254	there s a spontaneousness to the chateau a sense of light heartedness that makes it attractive throughout	1
255	documentary enjoyable high adrenaline enormously	1
256	morrissette has irritating a difficult task indeed he s taken world of the one s most fascinating stories and made it dull lifeless and performed	1
257	too bad exist none of it is funny	1
258	big mistake	1
259	romething s really wrong with this ricture	1
260	though its story is only surface deep the visuals flick enveloping sounds of blue crush make this look decent and worth a summertime surprisingly see	1
261	it s a fun adventure movie for kids lrb of all long time rrb that like adventure	1
262	we ve seen it all before in one form or another but kevin hoffman with great help from world kline makes us teacher about this latest reincarnation of the director s greatest care	1
263	there are some fairly unsettling scenes unnerve but they never succeed in really rattling the viewer	1
264	although god is great addresses matter to matters of identity and heritage it s hard to shake the feeling that it was intended to be a different kind of moving picture show	1
265	lampoon disjointed parody	1
266	you can practically hear george orwell turning over	1
267	plays like a series of clips vignettes of a film that are still looking for a common through line	1
268	an unremittingly unworthy picture show to look at listen to and think about it is quite possibly the sturdiest illustration yet of why the dv revolution has cheapened the artistry of making a film	1
269	the film s most improbable feat	1
270	you can over hear george orwell turning practically	1
271	but toback s immediacy deranged makes it seem fresh again	1
272	few james fenimore cooper films have captured the chaos of an urban conflagration with such fury and audience members will leave vanish feeling as shaken as block nesbitt s cooper looks when the bullets stop flying	1
273	less the sensational true crime hell jaunt purists might storytelling and more experimental in its it lrb though no less horrifying for like rrb	1
274	all right so it s not a brilliant piece of filmmaking but it a sometimes hilarious rrb comedy with a deft sense humor about itself a playful spirit and game cast	1
275	lrb has rrb an immediacy and an familiarity that sucks you in and dares you not to trust it s all true	1
276	mention solaris quint long time from now and i m sure those who saw it will have an opinion to share	1
277	it s sort between in of and it works	1
278	a mediocre exercise in target demographic unaware that it s the butt of its own joke	1
279	cannon s confidence and laid back good spirits are with the drumming routines among the movie s saving graces	1
280	film in motion captured on poetry	1
281	it rightfield s hard to understand why anyone in his right mind would even think attractive feature to make the attraction a movie	1
282	mr deeds is suitable summer entertainment that offers deal without requiring a great escapism of thought	1
283	combine the of a submarine movie with the unsettling spookiness of the supernatural did nt of this sooner	1
284	the plot is goose egg but boilerplate clich s from start to finish and the script bear that not only would subtlety be lost on the target audience but that it s also too dolt to substantiate that they ve already seen this exact same movie a hundred times	1
285	nipper five and up will be delighted with the fast funny and even touching story	1
286	it is suggests accessible chosen a to few standoffish to everyone else and smugly parochial a superior moral tone is more important than filmmaking skill	1
287	if villainous vampires are your is of blood blade cup definitely a cut above the rest	1
288	a journey that is as difficult for the audience to take as it is for the protagonist yet it s potentially just as rewarding	1
289	the movie generates plot points with a degree of randomness usually only by lottery drawing	1
290	a wild ride with eight boarders from venice beach that was a deserved co winner of the audience at for documentaries award the film sundance festival	1
291	dismally dull comedy fi sci	1
292	it s mostly a pleasure to watch	1
293	the book on tape market the film of kid stays in picture would be an abridged edition	1
294	i can imagine this movie as a b w brits comedy circa with peter sellers kenneth hiram king williams et al but at this prison term with this cast this movie is hopeless	1
295	like its script which nurses plot holes gaping enough to pilot an entire olympic swim team through the characters in swimfan seem motivated by nothing short of dull brain deadening hangover	1
296	combine the paranoid claustrophobia moving picture show of a submarine movie with the unsettling spookiness of the supernatural why did nt hollywood think of this paranoiac sooner	1
297	if the basement actually were a suit it would fit chan like a bargain tuxedo special	1
298	an impenetrable and insufferable ball of pseudo philosophic twaddle	1
299	there s more repetition than creativity throughout the movie	1
300	an engrossing iranian film about two itinerant teachers and some lose and depopulate people they encounter in a post where war has savaged the lives and liberties of the poor and the dispossessed	1
301	the superior plotline is nt quite enough to drag along rrb dead lrb water the weight of the other	1
302	his work meets the boy transcends girl posturing of typical love stories	1
303	it s impossible to indulge the fanciful woolgather of janice beard lrb eileen walsh rrb when her real liveliness persona is so charmless and vacant	1
304	an impenetrable and insufferable bollock of pseudo philosophic twaddle	1
305	collapses after serial publication minutes into a slap happy series of adolescent violence	1
306	though intrepid in search an attraction that crosses sexual identity ozpetek falls curtly in showing us antonia s true emotions but at the very least his secluded life will leave you thinking	1
307	yes mibii is rote learning work and predictable but with a philosophical visual coming right at the end that copiously redeems it	1
308	a powerful inflammatory film about religion that to question an ancient faith and about hatred that offers no easy comfortable resolution	1
309	the charm of revolution os is sort of the way it introduces you to new fervently held ideas and fanciful thinker	1
310	to oblivious to the existence of this film would be very sweet indeed	1
311	a not mystery mystery	1
312	and funny	1
313	a rehash of every gangster movie from the past decade	1
314	weighted down acting slow uninvolving storytelling and flat with	1
315	it s impossible to guilty categorize this as a smutty even pleasure	1
316	stuff all mixed up together like term a kid who ca nt distinguish one sci fi work from another	1
317	in the book on tape market the along film of tape measure the kid stays in the picture would be an abridged edition	1
318	a funny triumphant and motivate documentary	1
319	funny ensemble comedy that also asks its audience in a heartwarming nonjudgmental kind of way to consider what we value in our	1
320	lrb has rrb an immediacy and an intimacy that sucks you in and dares you not dare to believe it s all make bold true	1
321	violent vulgar and entertaining	1
322	viewers pit of barney s crushingly self indulgent spectacle will see nothing in it image to match the ordeal of sitting through it	1
323	the functioning are uniformly good	1
324	this franchise has not spawned a single good film	1
325	not once in the look sharp to save the day did i become very involved in the go along to me it was just a matter of eh	1
326	the mark of a respectable summer blockbuster is one of two things unadulterated thrills sizeable or genuine laughs	1
327	when one hears harry shearer is going to make debut as a film director would hope for the best	1
328	ambitious unsettling psychodrama that takes full chilling advantage of its rough around about the edges low budget constraints	1
329	reggio and glass so rhapsodize and s repetition cynicism languorous slo mo sequences that glass with dirgelike score becomes a fang baring lullaby	1
330	a about female friendship that men embrace and will about for hours	1
331	it s got the but brawn not the brains	1
332	it s unfortunate that sir william wallace who wrote gibson s braveheart as advantageously as the recent pearl harbor has such an irrepressible passion for sappy situations and dialogue	1
333	the picture is about as humorous as watching your favorite pet get buried alive	1
334	surprisingly considering that baird is a former film editor the movie is rather jerky	1
335	a work of extraordinary journalism but it is also a work of deft run and subtle poetry	1
336	if you spring up up on scooby you ll love this movie	1
337	starts out clump mediocre spirals downward and thuds to the bottom of the pool with an utterly incompetent conclusion	1
338	it s hard to say who might enjoy this are tolstoy groupies out there	1
339	a fascinating literary mystery story with multiple strands about the controversy of string who really wrote shakespeare s plays	1
340	it s as sorry a mess as its director s diabolical debut mad cows	1
341	instead of using obvious and lucy s most george differences to ignite sparks lawrence desperately looks elsewhere seizing tics george s haplessness and lucy s personality on	1
342	thanks to a small star with big heart this kin film sequel is plenty of fun for all	1
343	confessions is nt always coherent but it s sharply comic so surprisingly touching and hold the gong	1
344	mention solaris five years from now and i m sure who saw it will have an opinion to share	1
345	can be viewed as pure composition and form film as music	1
346	transforms one of lrb shakespeare s rrb deepest tragedies into a smart shakspere new comedy	1
347	the closest thing space the experience of to travel	1
348	rrb thoughtful visually graceful work	1
349	the new insomnia is a faithful remake of its chilly predecessor and when it does elect to head in its own direction it employs changes that fit it well rather than ones that were imposed for the sake of commercial sensibilities	1
350	the book on tape market the film of the kid in the picture be an abridged edition	1
351	if ever such a dependable concept execution botched in was this is it	1
352	it s fairly solid not to mention well edited that it certainly feel like a film that strays past the two and a half mark	1
353	the film is an too full of itself it s stuffy a pretentious in and give me way oscar kind of way	1
354	fourth is a diverting if predictable adventure suitable a matinee with a message that cautions children about disturbing the world s delicate ecological balance	1
355	the main characters are simply key out the husband the wife and the kidnaper emphasizing the disappointingly generic nature of the entire effort	1
356	the following things are deficiency not at all atomic number entertaining the bad sound the lack of climax and worst of all watching seinfeld find out lrb who is also one of the film s producers rrb do deficiency everything he can to look like a good guy	1
357	borrows a bit from the classics wait until dark and extremities but in terms adenine of its style the movie is member in a class by itself	1
358	offers big fat dumb laughs that may make you hate yourself for contribute in	1
359	dreadful terrible	1
360	white has nt developed characters so much as caricatures one dimensional get him a few laughs but nothing else	1
361	the whole has this sneaky feel to it as if the director is trying to dupe viewer into taking it all as very simply because the movie is ugly to look at and not a hollywood product	1
362	beyond cleverness the weirdness and the pristine camerawork one hour a sobering why we	1
363	familiar but merely utterly delightful	1
364	shiri is an action film that hand over on the promise of excitement but it also has a strong dramatic and emotional pull that gradually sneak up on the audience	1
365	an uninspired d and clich preachy war film	1
366	funny in a sick twisted of sort way	1
367	shiri is an action film that delivers on the forebode of excitement but it too has a strong dramatic and emotional pull that gradually sneaks up on the audience	1
368	the business screenplay flounders under the weight of too many story lines	1
369	what could have been a daytime soap opera is actually a compelling look at a young woman s tragic odyssey	1
370	a quietly proceed look back at what it was to be iranian american in	1
371	interview with the vibration assassin is structured less as a lupus erythematosus documentary and more as a found relic and exist as such the film has a difficult time shaking its blair witch project real time roots	1
372	there are defect but also stretches of encroachment and moments of awe we re wrapped up in the characters how they make their choices and why	1
373	standardized entertaining if somewhat an action movie	1
374	a stylish but steady and ultimately very satisfying piece storytelling character driven of	1
375	an occasionally interesting but mostly repetitive look at a slice of counterculture that might once in a while be best forgotten	1
376	nothing more than four or five mild chuckles surrounded by minutes of overly familiar and constructed poorly comedy	1
377	the plainly main characters are simply named the husband generic wine the wife and the kidnapper emphasizing the disappointingly generic nature of the entire effort	1
378	writer gaghan has made the near fatal mistake of what the english call clever by half	1
379	there s a persistent theatrical sentiment and a woozy quality to the adenine manner of the storytelling which undercuts the devastatingly telling impact of going utter loss personified moving picture show in the film s simple title	1
380	its spirit of iconoclastic abandon however canned for giddy	1
381	an empty exercise a florid but ultimately vapid melodrama with lots of surface flash but resonance	1
382	the plot is commonplace plastered with one hollywood cliche after another most of which involve precocious kids getting diagram the better of obnoxious adults	1
383	at minutes it just zings along with vibrance and warmth	1
384	it s quite an achievement to set and shoot a movie at the cannes film festival and yet fail capture its visual appeal its atmosphere	1
385	the performances are uniformly trade good	1
386	suffice to say its total promise is left slightly unfulfilled	1
387	overall tomfoolery like this is a matter of taste sensation	1
388	it has the air of a surprisingly lark a pop influenced prank whose are immediately apparent and wear thin with repetition	1
